Date,Product Or service Name, Amount  ,restaurant_id
08-05-2025,Petpooja Payout Reconciliation,3000,344040
08-05-2025,Petpooja Payout Reconciliation,3000,380428
09-05-2025,Petpooja Payout Reconciliation,3000,359516
09-05-2025,Petpooja Payout Reconciliation,3000,152076
09-05-2025,Petpooja Payout Reconciliation,3000,77981
09-05-2025,Petpooja Payout Reconciliation,3000,57036
09-05-2025,Petpooja Payout Reconciliation,3000,41597
09-05-2025,Petpooja Payout Reconciliation,3000,41596
09-05-2025,Petpooja Payout Reconciliation,3000,38191
10-05-2025,Petpooja Payout Reconciliation,4500,105882
12-05-2025,Petpooja Payout Reconciliation,4500,324454
14-05-2025,Petpooja Payout Reconciliation,2400,381084
16-05-2025,Petpooja Payout Reconciliation,3000,3107
16-05-2025,Petpooja Payout Reconciliation,6000,144224
17-05-2025,Petpooja Payout Reconciliation,3000,83239
26-05-2025,Petpooja Payout Reconciliation,4500,45312
27-05-2025,Petpooja Payout Reconciliation,2400,371277
28-05-2025,Petpooja Payout Reconciliation,4500,378839
14-05-2025,Petpooja Payout Reconciliation - Renewal,3000,19525
27-05-2025,Petpooja Payout Reconciliation - Renewal,282.203,60366
27-05-2025,Petpooja Payout Reconciliation - Renewal,282.203,69379
27-05-2025,Petpooja Payout Reconciliation - Renewal,282.203,65855
27-05-2025,Petpooja Payout Reconciliation - Renewal,282.203,71128
27-05-2025,Petpooja Payout Reconciliation - Renewal,282.203,55101
27-05-2025,Petpooja Payout Reconciliation - Renewal,282.203,114594
27-05-2025,Petpooja Payout Reconciliation - Renewal,282.203,324398
27-05-2025,Petpooja Payout Reconciliation - Renewal,282.203,125469
27-05-2025,Petpooja Payout Reconciliation - Renewal,282.203,67234
27-05-2025,Petpooja Payout Reconciliation - Renewal,282.203,326916
06-05-2025,Petpooja Payroll - Renewal,2500,42137
08-05-2025,Petpooja Payroll - Renewal,2500,326922
09-05-2025,Petpooja Payroll - Renewal,2500,159159
09-05-2025,Petpooja Payroll - Renewal,2500,131760
09-05-2025,Petpooja Payroll - Renewal,2500,95235
09-05-2025,Petpooja Payroll - Renewal,2500,61774
09-05-2025,Petpooja Payroll - Renewal,2500,23610
09-05-2025,Petpooja Payroll - Renewal,2500,12285
09-05-2025,Petpooja Payroll - Renewal,2500,12275
09-05-2025,Petpooja Payroll - Renewal,2500,12284
09-05-2025,Petpooja Payroll - Renewal,2500,12276
09-05-2025,Petpooja Payroll - Renewal,2500,140182
13-05-2025,Petpooja Payroll - Renewal,2500,142793
14-05-2025,Petpooja Payroll - Renewal,2500,82855
17-05-2025,Petpooja Payroll - Renewal,2500,326106
17-05-2025,Petpooja Payroll - Renewal,2500,44587
22-05-2025,Petpooja Payroll - Renewal,2500,45312
24-05-2025,Petpooja Payroll - Renewal,2500,12672
26-05-2025,Petpooja Payroll - Renewal,2500,149731
30-05-2025,Petpooja Payroll - Renewal,2500,128060
30-05-2025,Petpooja Payroll - Renewal,2500,60013
30-05-2025,Petpooja Payroll - Renewal,2500,124113
31-05-2025,Petpooja Payroll - Renewal,2500,145647
10-05-2025,Petpooja Pro - Renewal,10000,122262
21-05-2025,Petpooja Pro - Renewal,2244.91,338980
21-05-2025,Petpooja Pro - Renewal,2244.91,338978
21-05-2025,Petpooja Pro - Renewal,3041.52,336369
21-05-2025,Petpooja Pro - Renewal,61.02,22274
21-05-2025,Petpooja Pro - Renewal,2122.88,136766
21-05-2025,Petpooja Pro - Renewal,2122.88,135831
21-05-2025,Petpooja Pro - Renewal,2122.88,135749
06-05-2025,Petpooja - Scale Plan,20000,380657
06-05-2025,Petpooja - Scale Plan,20000,380658
07-05-2025,Petpooja - Scale Plan,6000,125352
09-05-2025,Petpooja - Scale Plan,20000,380118
31-05-2025,Petpooja - Scale Plan,20000,378210
23-05-2025,Petpooja - Scale Plan,20000,382738
23-05-2025,Petpooja - Scale Plan,20000,382736
23-05-2025,Petpooja - Scale Plan,20000,382740
12-05-2025,Petpooja - Scale Plan,20000,380965
26-05-2025,Petpooja - Scale Plan,20000,382777
15-05-2025,Petpooja - Scale Plan,30000,380919
26-05-2025,Petpooja - Scale Plan,2718,378583
16-05-2025,Petpooja - Scale Plan,15500,324454
17-05-2025,Petpooja - Scale Plan,18000,109490
18-05-2025,Petpooja - Scale Plan,18000,111567
22-05-2025,Petpooja - Scale Plan,18000,109118
28-05-2025,Petpooja - Scale Plan,18000,109492
07-05-2025,Petpooja - Scale Plan - Renewal,6000,31438
07-05-2025,Petpooja - Scale Plan - Renewal,6000,68091
07-05-2025,Petpooja - Scale Plan - Renewal,6000,77454
07-05-2025,Petpooja - Scale Plan - Renewal,6000,68089
12-05-2025,Petpooja - Scale Plan - Renewal,20000,328811
27-05-2025,Petpooja Tasks,5000,28120
27-05-2025,Petpooja Tasks,5000,156074
27-05-2025,Petpooja Tasks- Renewal,5000,26576
03-05-2025,Reservation Manager App ,5000,378219
06-05-2025,Reservation Manager App ,4500,79856
06-05-2025,Reservation Manager App ,5000,329430
08-05-2025,Reservation Manager App ,5000,377731
08-05-2025,Reservation Manager App ,5000,380802
11-05-2025,Reservation Manager App ,6000,117079
12-05-2025,Reservation Manager App ,5000,380805
22-05-2025,Reservation Manager App ,5000,377727
20-05-2025,Self-Order Kiosk,4500,382461
20-05-2025,Self-Order Kiosk,4500,383137
31-05-2025,Self-Order Kiosk,5000,374556
08-05-2025,SMS,7245.76,127579
26-05-2025,SMS,3594.91,382666
05-05-2025,SMS,7245.76,137761
06-05-2025,SMS,7245.76,314346
06-05-2025,SMS,7245.76,62591
06-05-2025,SMS,7245.76,17939
06-05-2025,SMS,7245.76,21514
06-05-2025,SMS,3600,360652
07-05-2025,SMS,3600,63552
07-05-2025,SMS,7245.76,63552
08-05-2025,SMS,7245.76,50839
08-05-2025,SMS,7245.76,66733
08-05-2025,SMS,7245.76,78786
08-05-2025,SMS,7245.76,8787
08-05-2025,SMS,7245.76,75475
08-05-2025,SMS,7245.76,28703
08-05-2025,SMS,7245.76,93888
08-05-2025,SMS,7245.76,13838
08-05-2025,SMS,7245.76,137762
08-05-2025,SMS,7245.76,79802
08-05-2025,SMS,3600,123246
08-05-2025,SMS,3600,92150
08-05-2025,SMS,7245.76,60528
08-05-2025,SMS,3600,46490
08-05-2025,SMS,7245.76,67264
08-05-2025,SMS,7245.76,35743
08-05-2025,SMS,7245.76,112480
08-05-2025,SMS,7245.76,319942
08-05-2025,SMS,3600,92152
08-05-2025,SMS,3600,333773
12-05-2025,SMS,7245.76,41208
12-05-2025,SMS,7245.76,113658
13-05-2025,SMS,7245.76,137768
13-05-2025,SMS,7245.76,98636
13-05-2025,SMS,7245.76,148685
14-05-2025,SMS,3600,333896
15-05-2025,SMS,7245.76,70858
15-05-2025,SMS,7245.76,21092
15-05-2025,SMS,7245.76,30510
15-05-2025,SMS,7245.76,11902
15-05-2025,SMS,7245.76,50617
15-05-2025,SMS,7245.76,318604
15-05-2025,SMS,3600,333801
17-05-2025,SMS,7245.76,64247
17-05-2025,SMS,7245.76,137063
17-05-2025,SMS,7245.76,59389
20-05-2025,SMS,7245.76,25676
20-05-2025,SMS,7245.76,124434
20-05-2025,SMS,7245.76,77643
20-05-2025,SMS,7245.76,40904
21-05-2025,SMS,7245.76,93986
22-05-2025,SMS,7245.76,360682
22-05-2025,SMS,7245.76,93984
22-05-2025,SMS,7245.76,365158
22-05-2025,SMS,7245.76,129088
22-05-2025,SMS,7245.76,92151
22-05-2025,SMS,3600,142649
22-05-2025,SMS,3600,19319
28-05-2025,SMS,7245.76,77035
28-05-2025,SMS,7245.76,10063
29-05-2025,SMS,7245.76,17493
29-05-2025,SMS,7245.76,49041
29-05-2025,SMS,7245.76,16404
29-05-2025,SMS,7245.76,21092
29-05-2025,SMS,7245.76,25679
29-05-2025,SMS,3600,89244
29-05-2025,SMS,3600,119313
01-05-2025,Tally,4500,379511
03-05-2025,Tally,4500,153014
03-05-2025,Tally,4500,54879
03-05-2025,Tally,4000,340312
03-05-2025,Tally,4000,340320
03-05-2025,Tally,4000,340304
03-05-2025,Tally,4000,340305
03-05-2025,Tally,3966.1,340317
04-05-2025,Tally,4500,356049
07-05-2025,Tally,4000,340313
07-05-2025,Tally,4000,339932
07-05-2025,Tally,4000,340314
12-05-2025,Tally,4500,318232
15-05-2025,Tally,4500,363068
15-05-2025,Tally,4500,321980
22-05-2025,Tally,4500,54924
23-05-2025,Tally,4500,382520
27-05-2025,Tally,4500,348353
28-05-2025,Tally,4500,157179
28-05-2025,Tally,4500,317184
28-05-2025,Tally,4500,317181
28-05-2025,Tally,4500,362458
28-05-2025,Tally,4500,317185
28-05-2025,Tally,4500,383309
28-05-2025,Tally,4500,383308
28-05-2025,Tally,4500,383307
28-05-2025,Tally,4500,373088
29-05-2025,Tally,4500,377638
30-05-2025,Tally,4500,364293
30-05-2025,Tally,4500,317893
31-05-2025,Tally,4500,371314
27-05-2025,Tally,282.203,55101
27-05-2025,Tally,282.203,326916
27-05-2025,Tally,282.203,67234
27-05-2025,Tally,282.203,65855
27-05-2025,Tally,282.203,125469
27-05-2025,Tally,282.203,324398
27-05-2025,Tally,282.203,60366
27-05-2025,Tally,282.203,69379
27-05-2025,Tally,282.203,114594
27-05-2025,Tally,282.203,71128
30-05-2025,Tally,4500,333213
30-05-2025,Tally,4500,337208
30-05-2025,Tally,4500,128175
06-05-2025,Tasks by Petpooja,4500,372612
06-05-2025,Tasks by Petpooja,4500,372615
06-05-2025,Tasks by Petpooja,4500,372609
06-05-2025,Tasks by Petpooja,4500,372610
06-05-2025,Tasks by Petpooja,4500,372613
06-05-2025,Tasks by Petpooja,4500,372607
28-05-2025,Token,4500,324957
06-05-2025,Ultimate Plan,30000,379959
16-05-2025,Ultimate Plan,20000,372147
16-05-2025,Ultimate Plan,20000,372154
16-05-2025,Ultimate Plan,20000,372153
16-05-2025,Ultimate Plan,20000,372151
16-05-2025,Ultimate Plan,20000,372152
16-05-2025,Ultimate Plan,20000,372150
16-05-2025,Ultimate Plan,20000,372148
16-05-2025,Ultimate Plan,20000,372149
16-05-2025,Ultimate Plan,20000,371059
16-05-2025,Ultimate Plan,20000,371683
28-05-2025,Ultimate Plan,30000,382414
05-05-2025,Virtual Wallet,4500,88540
08-05-2025,Virtual Wallet,3959.32,374104
08-05-2025,Virtual Wallet,3959.32,374112
08-05-2025,Virtual Wallet,3961.87,374116
30-05-2025,Virtual Wallet,4500,131320
07-05-2025,Virtual Wallet - Renewal,4500,114435
07-05-2025,Virtual Wallet - Renewal,4500,60183
08-05-2025,Waiter Calling System,2400,379797
13-05-2025,Waiter Calling System,2400,379234
16-05-2025,Waiter Calling System,2400,323478
20-05-2025,Waiter Calling System - Renewal ,2000,69258
22-05-2025,Waiter Calling System - Renewal ,2400,127502
31-05-2025,Waiter Calling System - Renewal ,2400,83768
01-05-2025,Petpooja Payroll System,6000,379319
03-05-2025,Petpooja Payroll System,6000,111871
05-05-2025,Petpooja Payroll System,6000,379093
06-05-2025,Petpooja Payroll System,6000,372805
06-05-2025,Petpooja Payroll System,6000,17425
09-05-2025,Petpooja Payroll System,6000,374765
13-05-2025,Petpooja Payroll System,6000,380930
14-05-2025,Petpooja Payroll System,6000,104217
14-05-2025,Petpooja Payroll System,6000,105529
14-05-2025,Petpooja Payroll System,6000,50136
16-05-2025,Petpooja Payroll System,6000,321521
18-05-2025,Petpooja Payroll System,4500,52136
18-05-2025,Petpooja Payroll System,4500,142724
18-05-2025,Petpooja Payroll System,4500,52138
18-05-2025,Petpooja Payroll System,4500,154067
18-05-2025,Petpooja Payroll System,4500,326781
18-05-2025,Petpooja Payroll System,4500,154064
18-05-2025,Petpooja Payroll System,4500,52137
18-05-2025,Petpooja Payroll System,4500,346200
18-05-2025,Petpooja Payroll System,5400,111567
20-05-2025,Petpooja Payroll System,6000,379549
24-05-2025,Petpooja Payroll System,6000,64777
27-05-2025,Petpooja Payroll System,6000,157401
27-05-2025,Petpooja Payroll System,6000,344134
27-05-2025,Petpooja Payroll System,6000,371277
28-05-2025,Petpooja Payroll System,6000,377473
29-05-2025,Petpooja Payroll System,6000,109071
29-05-2025,Petpooja Payroll System,6000,109067
01-06-2025,API Request ,2000,383464
02-06-2025,API Request ,4400,325909
13-06-2025,API Request ,4500,384492
19-06-2025,API Request ,2000,385670
01-06-2025,Captain Order App,4500,380583
02-06-2025,Captain Order App,4500,331626
02-06-2025,Captain Order App,4500,381678
02-06-2025,Captain Order App,5108.48,128674
04-06-2025,Captain Order App,4500,127358
04-06-2025,Captain Order App,4500,103171
05-06-2025,Captain Order App,4500,383436
06-06-2025,Captain Order App,4500,382828
06-06-2025,Captain Order App,4500,384492
06-06-2025,Captain Order App,4000,384970
07-06-2025,Captain Order App,4500,384462
07-06-2025,Captain Order App,4500,330003
08-06-2025,Captain Order App,4500,381367
08-06-2025,Captain Order App,4500,378358
08-06-2025,Captain Order App,4500,47724
09-06-2025,Captain Order App,4500,25060
10-06-2025,Captain Order App,4500,383437
10-06-2025,Captain Order App,4500,53955
10-06-2025,Captain Order App,4500,383872
10-06-2025,Captain Order App,4500,331033
11-06-2025,Captain Order App,4500,384816
11-06-2025,Captain Order App,4500,131505
11-06-2025,Captain Order App,4500,384800
12-06-2025,Captain Order App,4500,370192
12-06-2025,Captain Order App,4500,378401
12-06-2025,Captain Order App,4500,345490
12-06-2025,Captain Order App,4500,352489
14-06-2025,Captain Order App,4500,373589
14-06-2025,Captain Order App,4500,330075
16-06-2025,Captain Order App,4500,37663
16-06-2025,Captain Order App,4500,347881
16-06-2025,Captain Order App,4500,384308
17-06-2025,Captain Order App,4500,117880
17-06-2025,Captain Order App,4500,386233
18-06-2025,Captain Order App,4500,330843
20-06-2025,Captain Order App,4500,386055
21-06-2025,Captain Order App,4500,386228
21-06-2025,Captain Order App,4500,385008
22-06-2025,Captain Order App,4500,153398
22-06-2025,Captain Order App,4500,387057
23-06-2025,Captain Order App,4500,331537
23-06-2025,Captain Order App,4500,386809
23-06-2025,Captain Order App,4500,386937
23-06-2025,Captain Order App,4500,386954
24-06-2025,Captain Order App,4500,82099
24-06-2025,Captain Order App,4500,385246
25-06-2025,Captain Order App,4500,117984
25-06-2025,Captain Order App,4400,373811
25-06-2025,Captain Order App,4500,376691
25-06-2025,Captain Order App,4500,385704
26-06-2025,Captain Order App,4500,357243
26-06-2025,Captain Order App,4500,320088
27-06-2025,Captain Order App,4500,383457
27-06-2025,Captain Order App,4500,48055
27-06-2025,Captain Order App,4500,316787
27-06-2025,Captain Order App,4500,156293
28-06-2025,Captain Order App,4500,387773
28-06-2025,Captain Order App,4050,335249
28-06-2025,Captain Order App,4500,327063
29-06-2025,Captain Order App,4500,127342
29-06-2025,Captain Order App,4500,334540
30-06-2025,Captain Order App,4584.74,354578
30-06-2025,Captain Order App,4500,388219
30-06-2025,Captain Order App,4500,387436
30-06-2025,Captain Order App,4400,370755
30-06-2025,Captain Order App,4500,21800
30-06-2025,Captain Order App,4500,335018
30-06-2025,Captain Order App,4500,23141
30-06-2025,Captain Order App,4500,43210
30-06-2025,Captain Order App,4500,82107
30-06-2025,Captain Order App,4500,388220
02-06-2025,Captain Order App,4500,79095
02-06-2025,Captain Order App,4500,41434
02-06-2025,Captain Order App,4500,158567
03-06-2025,Captain Order App,4500,14804
03-06-2025,Captain Order App,4500,329296
03-06-2025,Captain Order App,4500,75165
03-06-2025,Captain Order App,4500,80074
04-06-2025,Captain Order App,4500,333067
04-06-2025,Captain Order App,4500,38604
04-06-2025,Captain Order App,4500,38429
04-06-2025,Captain Order App,4500,38606
04-06-2025,Captain Order App,4500,38603
04-06-2025,Captain Order App,4500,38605
04-06-2025,Captain Order App,4500,38608
04-06-2025,Captain Order App,4500,38545
04-06-2025,Captain Order App,4500,31406
04-06-2025,Captain Order App,4500,38609
04-06-2025,Captain Order App,4500,38427
04-06-2025,Captain Order App,4500,145300
04-06-2025,Captain Order App,4500,76553
05-06-2025,Captain Order App,4500,157116
05-06-2025,Captain Order App,4500,120265
06-06-2025,Captain Order App,4500,330623
07-06-2025,Captain Order App,4500,124699
07-06-2025,Captain Order App,4500,124695
07-06-2025,Captain Order App,4500,124704
07-06-2025,Captain Order App,4500,125721
07-06-2025,Captain Order App,4500,329518
07-06-2025,Captain Order App,4500,79560
07-06-2025,Captain Order App,4500,331534
07-06-2025,Captain Order App,4500,129295
09-06-2025,Captain Order App,4500,107658
09-06-2025,Captain Order App,4500,68709
09-06-2025,Captain Order App,4500,116492
09-06-2025,Captain Order App,4500,330682
09-06-2025,Captain Order App,4500,158612
09-06-2025,Captain Order App,4500,45312
10-06-2025,Captain Order App,4500,131111
10-06-2025,Captain Order App,4500,126031
11-06-2025,Captain Order App,4500,336100
11-06-2025,Captain Order App,4500,330804
12-06-2025,Captain Order App,4500,126587
13-06-2025,Captain Order App,4500,77565
13-06-2025,Captain Order App,4500,83787
13-06-2025,Captain Order App,4500,46442
14-06-2025,Captain Order App,4500,80022
14-06-2025,Captain Order App,4500,326753
14-06-2025,Captain Order App,4500,326749
14-06-2025,Captain Order App,4500,326010
14-06-2025,Captain Order App,4500,50300
15-06-2025,Captain Order App,4500,333918
16-06-2025,Captain Order App,4500,126264
16-06-2025,Captain Order App,4500,129842
17-06-2025,Captain Order App,4500,106222
17-06-2025,Captain Order App,4500,332380
18-06-2025,Captain Order App,2250,129900
20-06-2025,Captain Order App,4500,127750
20-06-2025,Captain Order App,4500,46813
20-06-2025,Captain Order App,4500,46815
20-06-2025,Captain Order App,4500,46819
20-06-2025,Captain Order App,4500,46811
20-06-2025,Captain Order App,4500,46817
20-06-2025,Captain Order App,4500,46821
20-06-2025,Captain Order App,4500,46816
20-06-2025,Captain Order App,4500,46818
20-06-2025,Captain Order App,4500,137736
20-06-2025,Captain Order App,4500,138319
23-06-2025,Captain Order App,4500,102335
23-06-2025,Captain Order App,4500,126326
23-06-2025,Captain Order App,4500,334317
23-06-2025,Captain Order App,4500,80980
23-06-2025,Captain Order App,4500,321521
24-06-2025,Captain Order App,4500,334209
25-06-2025,Captain Order App,4500,41892
25-06-2025,Captain Order App,4500,333610
25-06-2025,Captain Order App,4500,333584
26-06-2025,Captain Order App,4500,130075
26-06-2025,Captain Order App,4500,9566
27-06-2025,Captain Order App,4500,333798
27-06-2025,Captain Order App,4500,326961
28-06-2025,Captain Order App,4500,334012
28-06-2025,Captain Order App,4500,54763
30-06-2025,Captain Order App,4500,330229
30-06-2025,Captain Order App,4500,334664
30-06-2025,Captain Order App,4500,335416
30-06-2025,Captain Order App,4500,60468
30-06-2025,Captain Order App,4500,334268
30-06-2025,Captain Order App,4500,41890
30-06-2025,Captain Order App,4500,339692
30-06-2025,Captain Order App,4500,121103
30-06-2025,Captain Order App,4500,43428
30-06-2025,Captain Order App,4500,77413
30-06-2025,Captain Order App,4500,321513
30-06-2025,Captain Order App,4500,126196
09-06-2025,Petpooja Insights - Renewal,4500,121525
02-06-2025,KDS,2400,128674
13-06-2025,KDS,1200,385819
14-06-2025,KDS,1200,385823
09-06-2025,KDS - Renewal,1500,8787
12-06-2025,KDS - Renewal,1500,17493
21-06-2025,KDS - Renewal,1500,129226
24-06-2025,KDS - Renewal,1500,329056
26-06-2025,KDS - Renewal,1500,81957
30-06-2025,KDS - Renewal,2400,324518
30-06-2025,KDS - Renewal,2400,20172
30-06-2025,KDS - Renewal,2400,321235
25-06-2025,Link Based Feedback - Renewal,4500,47035
02-06-2025,My Loyalty,4500,383464
11-06-2025,My Loyalty,3000,384483
18-06-2025,My Loyalty,4500,386290
26-06-2025,My Loyalty,4500,99259
27-06-2025,My Loyalty,3000,378840
29-06-2025,My Loyalty,4500,335108
30-06-2025,My Loyalty,4500,384491
19-06-2025,Online Ordering Widget,4500,127503
29-06-2025,Online Ordering Widget,3000,388227
10-06-2025,Online Ordering Widget,4500,77733
10-06-2025,Online Ordering Widget,1500,326781
24-06-2025,Own Website,4500,378409
24-06-2025,Own Website,4254.24,378407
30-06-2025,Own Website - Renewal,4254.24,378408
05-06-2025,Petpooja - Growth Plan,10000,383467
09-06-2025,Petpooja - Growth Plan,10000,383484
17-06-2025,Petpooja - Growth Plan,10000,385470
18-06-2025,Petpooja - Growth Plan,10000,385500
18-06-2025,Petpooja - Growth Plan,10000,385618
23-06-2025,Petpooja - Growth Plan,10000,385431
23-06-2025,Petpooja - Growth Plan,10000,387116
25-06-2025,Petpooja - Growth Plan,10000,384991
25-06-2025,Petpooja - Growth Plan,10000,384982
25-06-2025,Petpooja - Growth Plan,10000,384988
25-06-2025,Petpooja - Growth Plan,10000,384994
25-06-2025,Petpooja - Growth Plan,10000,387647
26-06-2025,Petpooja - Growth Plan,10000,387705
26-06-2025,Petpooja - Growth Plan,10000,384995
30-06-2025,Petpooja - Growth Plan,10000,371612
30-06-2025,Petpooja - Growth Plan,10000,387473
30-06-2025,Petpooja - Growth Plan,9000,379624
30-06-2025,Petpooja - Growth Plan,10000,386217
30-06-2025,Petpooja - Growth Plan,10000,388395
30-06-2025,Petpooja - Growth Plan,10000,388476
02-06-2025,Petpooja - Growth Plan,10000,379823
03-06-2025,Petpooja - Growth Plan,10000,380803
03-06-2025,Petpooja - Growth Plan,10000,384062
03-06-2025,Petpooja - Growth Plan,10000,384132
03-06-2025,Petpooja - Growth Plan,10000,384128
03-06-2025,Petpooja - Growth Plan,10000,384063
03-06-2025,Petpooja - Growth Plan,10000,384129
03-06-2025,Petpooja - Growth Plan,10000,384042
03-06-2025,Petpooja - Growth Plan,10000,384014
04-06-2025,Petpooja - Growth Plan,10000,384134
04-06-2025,Petpooja - Growth Plan,10000,383249
06-06-2025,Petpooja - Growth Plan,10000,381849
06-06-2025,Petpooja - Growth Plan,10000,384636
09-06-2025,Petpooja - Growth Plan,10000,385393
10-06-2025,Petpooja - Growth Plan,10000,384980
16-06-2025,Petpooja - Growth Plan,10000,385402
18-06-2025,Petpooja - Growth Plan,10000,384999
18-06-2025,Petpooja - Growth Plan,10000,375499
24-06-2025,Petpooja - Growth Plan,10000,386692
25-06-2025,Petpooja - Growth Plan,10000,375501
27-06-2025,Petpooja - Growth Plan,10000,375507
27-06-2025,Petpooja - Growth Plan,10000,375502
27-06-2025,Petpooja - Growth Plan,10000,375505
27-06-2025,Petpooja - Growth Plan,10000,375500
30-06-2025,Petpooja - Growth Plan,10000,375508
30-06-2025,Petpooja - Growth Plan,10000,371610
30-06-2025,Petpooja - Growth Plan,10000,388553
30-06-2025,Petpooja - Growth Plan,10000,388554
30-06-2025,Petpooja - Growth Plan,10000,375504
30-06-2025,Petpooja - Growth Plan,10000,377572
30-06-2025,Petpooja - Growth Plan,9000,388190
30-06-2025,Petpooja - Growth Plan,9000,388200
04-06-2025,Petpooja - Growth Plan,10000,384479
20-06-2025,Petpooja - Growth Plan,10000,386170
06-06-2025,Petpooja - Growth Plan,10000,384560
17-06-2025,Petpooja - Growth Plan,10000,360536
20-06-2025,Petpooja - Growth Plan,5500,42535
20-06-2025,Petpooja - Growth Plan,10000,386473
21-06-2025,Petpooja - Growth Plan,10000,386602
23-06-2025,Petpooja - Growth Plan,10000,140617
27-06-2025,Petpooja - Growth Plan,10000,387761
30-06-2025,Petpooja - Growth Plan,10000,45541
30-06-2025,Petpooja - Growth Plan,10000,6816
24-06-2025,Petpooja - Growth Plan,17588,379277
05-06-2025,Petpooja - Growth Plan,10000,69541
09-06-2025,Petpooja - Growth Plan,9000,27020
17-06-2025,Petpooja - Growth Plan,10000,385746
21-06-2025,Petpooja - Growth Plan,10000,386250
23-06-2025,Petpooja - Growth Plan,10000,338098
25-06-2025,Petpooja - Growth Plan,10000,317468
30-06-2025,Petpooja - Growth Plan,10000,388537
24-06-2025,Petpooja - Growth Plan,10000,158073
27-06-2025,Petpooja - Growth Plan,9000,62912
30-06-2025,Petpooja - Growth Plan,9000,50010
30-06-2025,Petpooja - Growth Plan,9000,67021
30-06-2025,Petpooja - Growth Plan,10000,158264
03-06-2025,Petpooja - Growth Plan,10000,44679
07-06-2025,Petpooja - Growth Plan,6000,340304
07-06-2025,Petpooja - Growth Plan,6000,340305
10-06-2025,Petpooja - Growth Plan,7000,125860
05-06-2025,Petpooja - Growth Plan - Renewal,10000,16901
06-06-2025,Petpooja - Growth Plan - Renewal,10000,5660
09-06-2025,Petpooja - Growth Plan - Renewal,10000,41921
11-06-2025,Petpooja - Growth Plan - Renewal,10000,123451
18-06-2025,Petpooja - Growth Plan - Renewal,10000,647
26-06-2025,Petpooja - Growth Plan - Renewal,10000,10894
27-06-2025,Petpooja - Growth Plan - Renewal,5500,126171
27-06-2025,Petpooja - Growth Plan - Renewal,10000,79381
27-06-2025,Petpooja - Growth Plan - Renewal,10000,79379
27-06-2025,Petpooja - Growth Plan - Renewal,10000,79030
27-06-2025,Petpooja - Growth Plan - Renewal,10000,78439
27-06-2025,Petpooja - Growth Plan - Renewal,10000,79552
27-06-2025,Petpooja - Growth Plan - Renewal,10000,79525
27-06-2025,Petpooja - Growth Plan - Renewal,10000,78434
27-06-2025,Petpooja - Growth Plan - Renewal,10000,78440
27-06-2025,Petpooja - Growth Plan - Renewal,10000,78435
27-06-2025,Petpooja - Growth Plan - Renewal,10000,78438
27-06-2025,Petpooja - Growth Plan - Renewal,10000,78296
27-06-2025,Petpooja - Growth Plan - Renewal,10000,78390
27-06-2025,Petpooja - Growth Plan - Renewal,10000,78441
27-06-2025,Petpooja - Growth Plan - Renewal,10000,78442
27-06-2025,Petpooja - Growth Plan - Renewal,10000,78444
30-06-2025,Petpooja - Growth Plan - Renewal,10000,69597
30-06-2025,Petpooja - Growth Plan - Renewal,10000,10894
24-06-2025,Petpooja - Growth Plan - Renewal,17588,329664
24-06-2025,Petpooja - Growth Plan - Renewal,17588,45204
02-06-2025,Petpooja - Growth Plan - Renewal,10000,126958
06-06-2025,Petpooja - Growth Plan - Renewal,10000,88329
09-06-2025,Petpooja - Growth Plan - Renewal,10000,77211
16-06-2025,Petpooja - Growth Plan - Renewal,10000,40118
28-06-2025,Petpooja - Growth Plan - Renewal,9000,350700
30-06-2025,Petpooja - Growth Plan - Renewal,10000,334698
02-06-2025,Petpooja - Growth Plan - Renewal,10000,79655
02-06-2025,Petpooja - Growth Plan - Renewal,10000,28331
04-06-2025,Petpooja - Growth Plan - Renewal,10000,315422
04-06-2025,Petpooja - Growth Plan - Renewal,10000,315423
05-06-2025,Petpooja - Growth Plan - Renewal,10000,110143
09-06-2025,Petpooja - Growth Plan - Renewal,10000,333550
13-06-2025,Petpooja - Growth Plan - Renewal,10000,333954
19-06-2025,Petpooja - Growth Plan - Renewal,10000,47023
01-06-2025,Petpooja - Growth Plan - Renewal,10000,62042
18-06-2025,Petpooja - Growth Plan - Renewal,10000,16193
30-06-2025,Petpooja - Growth Plan - Renewal,12000,12285
02-06-2025,Petpooja - Growth Plan - Renewal,10000,330996
02-06-2025,Petpooja - Growth Plan - Renewal,10000,329749
05-06-2025,Petpooja - Growth Plan - Renewal,10000,79469
11-06-2025,Petpooja - Growth Plan - Renewal,10000,128586
12-06-2025,Petpooja - Growth Plan - Renewal,10000,331521
16-06-2025,Petpooja - Growth Plan - Renewal,10000,332730
20-06-2025,Petpooja - Growth Plan - Renewal,10000,80946
21-06-2025,Petpooja - Growth Plan - Renewal,10000,129742
25-06-2025,Petpooja - Growth Plan - Renewal,10000,81805
28-06-2025,Petpooja - Growth Plan - Renewal,10000,46010
28-06-2025,Petpooja - Growth Plan - Renewal,10000,60226
28-06-2025,Petpooja - Growth Plan - Renewal,10000,46074
28-06-2025,Petpooja - Growth Plan - Renewal,10000,46069
28-06-2025,Petpooja - Growth Plan - Renewal,10000,46081
28-06-2025,Petpooja - Growth Plan - Renewal,10000,54399
28-06-2025,Petpooja - Growth Plan - Renewal,10000,79945
